current_date - 1,Min Sale Date (Ret),Country,Store,Gender (code),Group,Style (code),Fabric (code),Color (code),Color,Theme (code),Comm. Category SubGroup,Comm. Category Group,Comm. Category,Comm. SubCategory,Operative Brand,Current Sale Season (code),Size (code),"Qty sold (Ret, 445)","Net Amount no VAT (Ret, 445)",On hand Qty
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1005409,1A04661,5B000,Black+Gold,*,RTW,Ready to Wear,UNDERWEAR,PAJAMA,Versace Underwear and Beachwear,2025PE,5,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1006325,1A13885,1P880,Pink,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024PE,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1006325,1A13885,1P880,Pink,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1006325,1A13885,1P880,Pink,MFO,RTW,Ready to Wear,DRESS,DRESS,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007335,1A05174,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024PE,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007335,1A05174,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007335,1A05174,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024PE,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007335,1A05174,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007335,1A05174,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007655,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1007656,1A02971,1B000,Black,MFO,RTW,Ready to Wear,OUTERWEAR,BLOUSON,Versace Apparel,2024AI,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1B000,Black,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008137,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,DRESS,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1GM10,Dark Olive,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008139,1A16037,1KH40,Biscuit,MFO,RTW,Ready to Wear,KNITWEAR,SWEATER,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2B140,Black+Rose,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,6
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008324,1A12039,2W110,White+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008399,1A15741,5B000,Black+Gold,MFO,RTW,Ready to Wear,SKIRT,SKIRT,Versace Apparel,2024AI,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1008417,1A13982,5B000,Black+Gold,MFO,RTW,Ready to Wear,PANTS,LEGGINGS,Versace Apparel,2024AI,50,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1009463,1A02262,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,3,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1009464,1A02262,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,1,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1009464,1A02262,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,3,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1009464,1A02262,1B000,Black,*,RTW,Ready to Wear,BEACHWEAR,SWIMSUIT,Versace Underwear and Beachwear,2024AI,5,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B130,Black+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B130,Black+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B130,Black+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B130,Black+Gold,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,40,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2B200,Black+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2PY50,Pale Pink+Pink,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2PY50,Pale Pink+Pink,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2PY50,Pale Pink+Pink,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,48,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010069,1A14054,2W210,White+Crystal,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,50,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,44,,,3
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,42,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A00769,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2023PE,48,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2B020,Black+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,46,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,40,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2P450,Pink+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2VE30,Pastel Blue+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2VE30,Pastel Blue+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,38,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2VE30,Pastel Blue+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2VE30,Pastel Blue+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,44,,,2
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2VE30,Pastel Blue+White,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024PE,52,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A12036,2W020,White+Black,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2025PE,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,36,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2BX70,Black+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,46,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,38,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,40,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,42,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,44,,,1
2025-09-24,,Canada,OUTLET Vancouver,F,-missing description-,1010259,1A15793,2W6C0,White+Biscuit,MFO,RTW,Ready to Wear,JERSEY,T-SHIRT,Versace Apparel,2024AI,46,,,1
